,time,distance_left,distance_right,velocity_left,velocity_right,distance_horizontal,velocity_horizontal,distance_bottom,velocity_bottom,radius_horizontal,radius_vertical,diameter_horizontal,diameter_vertical
84,1.6357304833080277,80.80000000000001,82.0,3.1790078213152535,1.711773442246675,81.4,2.4453906317809646,87.0,3.1790078213152544,106.30000000000001,110.35,212.70000000000002,223.5
85,1.6552034652521708,80.9,81.9,-0.7336171895342894,2.200851568602868,81.4,0.7336171895342894,86.7,2.445390631780965,106.30000000000001,110.05,212.70000000000002,223.5
86,1.674676447196314,80.80000000000001,81.9,3.9126250108495433,1.467234379068578,81.35000000000001,2.6899296949590608,86.60000000000001,1.7117734422466753,106.25,109.95,212.70000000000002,223.5
87,1.694149429140457,80.80000000000001,81.9,-0.7336171895342894,2.6899296949590608,81.35000000000001,0.9781562527123856,87.10000000000001,1.7117734422466742,106.25,110.45,212.70000000000002,223.5
88,1.7136224110846003,80.80000000000001,81.9,-1.4672343790685787,2.9344687581371574,81.35000000000001,0.7336171895342894,86.9,3.912625010849543,106.25,110.25,212.70000000000002,223.5
89,1.7330953930287436,80.7,81.9,-1.2226953158904823,3.912625010849543,81.30000000000001,1.3449648474795306,86.9,3.179007821315254,106.2,110.25,212.70000000000002,223.5
90,1.7525683749728866,80.80000000000001,81.9,-0.9781562527123858,0.9781562527123858,81.35000000000001,-1.3877787807814457e-16,87.10000000000001,1.4672343790685787,106.25,110.45,212.70000000000002,223.5
91,1.77204135691703,80.7,81.9,-0.24453906317809626,3.1790078213152535,81.30000000000001,1.4672343790685787,86.9,1.4672343790685782,106.2,110.25,212.70000000000002,223.5
92,1.7915143388611732,80.80000000000001,81.80000000000001,-0.24453906317809637,3.6680859476714462,81.30000000000001,1.7117734422466753,87.80000000000001,2.2008515686028676,106.2,111.15,212.70000000000002,223.5
93,1.8109873208053162,80.80000000000001,81.80000000000001,-0.48907812635619274,0.7336171895342891,81.30000000000001,0.12226953158904824,87.2,2.200851568602868,106.2,110.55,212.70000000000002,223.5
94,1.8304603027494595,80.7,81.80000000000001,0.24453906317809648,2.6899296949590603,81.25,1.4672343790685787,87.2,4.157164074027639,106.15,110.55,212.70000000000002,223.5
95,1.8499332846936027,80.80000000000001,82.0,0.0,0.24453906317809654,81.4,0.12226953158904819,87.7,3.1790078213152535,106.30000000000001,111.05,212.70000000000002,223.5
96,1.8694062666377458,80.80000000000001,81.80000000000001,-0.24453906317809648,0.48907812635619297,81.30000000000001,0.12226953158904816,87.10000000000001,3.912625010849543,106.2,110.45,212.70000000000002,223.5
97,1.888879248581889,80.80000000000001,82.10000000000001,0.0,0.48907812635619297,81.45000000000002,0.2445390631780964,88.4,4.157164074027639,106.35000000000001,111.75,212.70000000000002,223.5
98,1.9083522305260323,80.80000000000001,81.9,-5.551115123125783e-17,0.48907812635619297,81.35000000000001,0.24453906317809648,87.80000000000001,2.934468758137157,106.25,111.15,212.70000000000002,223.5
99,1.9278252124701754,80.80000000000001,82.10000000000001,0.0,0.48907812635619297,81.45000000000002,0.24453906317809646,88.0,3.4235468844933497,106.35000000000001,111.35,212.70000000000002,223.5
100,1.9472981944143186,81.10000000000001,82.10000000000001,0.24453906317809654,0.48907812635619297,81.60000000000001,0.36680859476714467,87.7,3.42354688449335,106.5,111.05,212.70000000000002,223.5
101,1.9667711763584619,80.80000000000001,82.10000000000001,2.220446049250313e-16,0.48907812635619297,81.45000000000002,0.24453906317809646,87.4,2.9344687581371574,106.35000000000001,110.75,212.70000000000002,223.5
102,1.986244158302605,80.80000000000001,82.30000000000001,0.24453906317809654,0.48907812635619297,81.55000000000001,0.36680859476714467,87.7,3.4235468844933505,106.45,111.05,212.70000000000002,223.5
103,2.005717140246748,80.7,82.2,0.0,0.7336171895342893,81.45,0.36680859476714467,87.9,1.2226953158904823,106.35000000000001,111.25,212.70000000000002,223.5
104,2.0251901221908915,80.80000000000001,82.10000000000001,-5.551115123125783e-17,0.7336171895342893,81.45000000000002,0.36680859476714467,88.30000000000001,2.689929694959061,106.35000000000001,111.65,212.70000000000002,223.5
